CODE_BARRES;NOM;MARQUE;CATEGORIE;ENERGIE_100G;MAT_GRASSES;GRAISSES_SATUREES;GLUCIDES;SUCRES;FIBRES;PROTEINES;SEL;SODIUM;CALCIUM
3294890000128;Brillat-Savarin;Fromagerie Delin;Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages de vache, Fromages à pâte molle à croûte fleurie, Fromages de France, Fromages pasteurisés, Brillat-Savarin, Fromages de Bourgogne;395.0;40.0;27.0;3.0;0.0;;8.0;1.2;0.48;
3250391372522;Les croûtons saveur ail;Saint Eloi,Intermarché;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Croûtons;530.0;31.0;2.9;54.1;4.3;;7.3;1.3;0.52;
3760116500562;P'tit Craq Caramel Salé;Biscuiterie de Bretagne;Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au caramel;465.0;17.0;1.4;70.0;62.0;3.3;6.5;1.3;0.52;
212509040344;Souris d'Agneau Dorée au Four;Jean Rozé,Intermarché;Viandes et dérivés, Plats préparés, Viandes, Viandes d'agneau, Plats préparés à la viande, Plats au mouton, Souris d'agneau;154.0;7.9;3.6;0.5;0.5;;22.0;0.95;0.38;
3760023451230;Amande poudre;Jean-Louis Bassinet;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Farines, Fruits à coques et dérivés, Farines de fruits à coques, Amandes en poudre;653.0;52.5;3.9;18.7;4.6;;21.4;0.05;0.02;
8710555036073;20 Fricandelles surgelées;Beckers,Lekkers van Beckers;Viandes et dérivés, Surgelés, Viandes, Charcuteries, Préparations de viande, Fricadelles;207.0;14.3;3.5;7.7;0.6;;11.5;2.3;0.92;
3168930008705;Saveur Sandwich Parisien;Lay's;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips de pommes de terre aromatisées;530.0;32.0;2.6;52.0;1.1;4.2;5.9;1.575;0.63;
3168930008712;Lay's Saveur Piment Basque;Lay's;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips de pommes de terre aromatisées;580.0;32.0;2.7;52.0;2.6;4.3;6.3;1.9;0.76;
3250391567478;Epinard;Pommette;Aliments pour bébé, Dès 4 mois, Plats principaux pour bébé, Dès 6 mois, Petits pots pour bébé;38.0;0.6;0.1;6.5;0.7;1.1;1.1;0.05334;0.021336;
3073781071962;Mini Babybel x12;Bel,Fromageries Bel,Babybel;Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages de vache, Fromages pasteurisés, Fromages industriels;293.0;23.0;15.5;0.0;0.0;0.0;21.5;1.8;0.72;680.0
3410280022581;Soda Goût Citron;Top Budget;Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons gazeuses, Boissons aux fruits, Sodas, Sodas aux fruits, Sodas au citron, Boissons avec sucre ajouté;1.0;0.5;0.1;0.5;0.1;;0.5;0.01;0.004;
3250392454685;Citronnade Citron & Orange;Paquito;Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Boissons avec sucre ajouté, Citronnades;25.0;0.5;0.1;6.3;6.0;;0.5;0.01;0.004;
3250391950867;Saumon Fumé du Danemark;Capitaine Cook;Produits de la mer, Poissons et dérivés, Poissons, Poissons gras, Saumons, Poissons fumés, Saumons fumés, Saumons fumés d'élevage;200.0;11.7;2.8;0.8;0.8;;23.4;3.53;1.412;
3357440500001;Suprêmes Soufflés Nature;La Royale;Plats préparés, Réfrigérés, Quenelles, Plats préparés réfrigérés, Quenelles nature;221.0;14.0;1.5;17.0;0.3;;6.8;1.2;0.48;
3357440500025;Suprêmes Soufflés Emmental;La Royale;Plats préparés, Réfrigérés, Quenelles, Plats préparés réfrigérés, Quenelles au fromage;275.0;21.0;0.1;13.0;0.5;;8.1;1.3;0.52;
3250392080181;Muffins au chocolat;Chabrior,Intermarché;Snacks, Desserts, Snacks sucrés, Biscuits et gâteaux, Gâteaux, Muffins, Gâteaux au chocolat, Muffins au chocolat;439.0;23.7;3.8;48.8;27.8;;6.0;1.21;0.484;
3250390807872;Framboisier X 2;Intermarche;Snacks, Desserts, Snacks sucrés, Biscuits et gâteaux, Gâteaux;186.0;7.4;6.6;29.7;19.7;;2.2;0.4;0.16;
3250392299330;Confiture Fraise (offre spéciale);Paquito;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Produits à tartiner, Pâtes à tartiner végétales, Produits à tartiner sucrés, Confitures et marmelades, Confitures, Confitures de fruits rouges, Confitures de fraises;243.0;0.5;0.1;60.0;52.2;;0.5;0.1;0.04;
3250392476809;La Tarte Cerises Griottes - Amandes;Chabrior;Tartes sucrées, Tartes, Tartes aux cerises;311.0;14.7;9.3;39.6;19.4;;4.1;0.11;0.044;
3250391512409;Gâteau creusois aux noisettes;Elodie,Intermarché;Snacks, Snacks sucrés, Biscuits et gâteaux, Gâteaux;418.0;21.6;11.3;48.5;36.0;0.0;6.3;0.51;0.204;
3250392430382;Dés de chorizo doux;Itinéraire Des Saveurs;Viandes et dérivés, Viandes, Charcuteries, Charcuteries diverses, Charcuteries à cuire;512.0;47.4;18.2;3.7;1.1;;17.7;3.6;1.44;
3036813016010;Sauce Madere;Amora;Conserves, Condiments, Sauces, Sauces Madère, en:groceries;55.0;2.5;2.0;6.0;2.5;0.6;1.5;1.6;0.64;
3124480167132;Citronnade à l'Eau de Source;Pulco,Orangina Schweppes;Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Boissons avec sucre ajouté, Citronnades;28.0;0.0;0.0;6.2;6.1;;0.1;0.0;0.0;
3760023454392;Pépites de chocolat;Jean-Louis Bassinet;Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Pépites de chocolat;495.0;25.6;15.3;56.2;53.4;8.3;5.3;10.0;4.0;
7622300629540;Mes Mini Rochers à partager;Suchard;Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées, Bonbons de chocolat, Bonbons, Rochers au chocolat;565.0;36.0;15.5;53.0;50.5;3.0;5.7;0.5;0.2;
5410081200353;Lait Raisins Noisettes;Côte d'Or,Kraft Foods;Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Chocolats, Chocolats au lait, Chocolats aux noisettes;525.0;31.5;14.5;49.5;48.0;4.0;8.4;0.254;0.1016;
3250390340690;Pêche Miraculeuse;Ivoria,Intermarché;Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées, Bonbons de chocolat, Chocolats, Moulages en chocolat;545.0;31.8;20.3;57.0;57.0;;6.2;0.16;0.064;
3760023450233;Cacahuètes wasabi;Jean-Louis Bassinet;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Légumineuses et dérivés, Légumineuses, Fruits à coques et dérivés, Fruits à coques, Cacahuètes;461.0;17.0;4.0;60.0;18.0;6.0;11.0;0.7;0.28;
3760023457102;Baies de Goji;Jean-Louis Bassinet;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Fruits et produits dérivés, Produits déshydratés, Aliments à base de plantes séchées, Fruits secs, Baies de goji séchées;294.0;1.5;0.5;47.2;46.5;16.9;13.9;0.0;0.0;
3250390008361;Chocolat lait noisettes entières;Ivoria,Intermarché;Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats au lait, Chocolats aux noisettes, Chocolats au lait aux noisettes;573.0;38.2;18.0;45.1;45.1;;9.8;0.19;0.076;
3700068145022;Olives Vertes Farcies à la Pâte d'Anchois;Esmeralda;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Pickles, Produits de l'olivier, Pickles d'origine végétale, Olives, Olives vertes, Olives farcies, Olives vertes farcies, Olives vertes farcies à l'anchois;154.0;15.2;3.0;3.6;0.5;;1.3;3.0;1.2;
3250391532384;Aiguillettes de Poulet Marinade Provençale;Volaé;Viandes et dérivés, Viandes, Poulet et dérivés, Volailles, Poulets, Aiguillettes de poulet;94.0;0.5;0.5;2.3;0.6;;21.1;1.12;0.448;
3250391532346;Escalopes extra-fines de Dinde Marinade Tomate & Basilic;Volaé;Viandes et dérivés, Viandes, Volailles, Dinde et dérivés, Dindes, Escalopes de dinde;105.0;0.7;0.5;0.9;0.5;;24.0;1.04;0.416;
3250392270414;8 Saucisses fumées au bois de hêtre;Jean Rozé;Viandes et dérivés, Viandes, Charcuteries, Saucisses, Saucisses fumées;281.0;23.9;9.2;0.9;0.9;;16.4;2.21;0.884;
3250392007928;Flan Pur Beurre *5;Intermarché;Snacks, Snacks sucrés, Biscuits et gâteaux, Pâtisseries, Flans pâtissiers;200.0;7.6;5.2;28.9;18.3;;3.7;0.2;0.08;
3250392231705;Tranchettes de Truite Fumée;Odyssée,Intermarché;Produits de la mer, Poissons et dérivés, Poissons, Poissons gras, Poissons fumés, Truites, Truites d'élevage, Truites fumées, Produits décongelés;172.0;8.2;1.3;0.5;0.5;0.4;24.0;3.0;1.2;
3700002706142;6 Plein Air d'Ici;Les Oeufs Genty;Produits d'élevages, Œufs, Œufs de poules, Œufs de poules élevées en plein air;145.0;10.3;2.7;0.7;0.7;;12.3;0.3;0.12;
7622210663092;Fruits Rouges Noir (offre Gourmande);Côte d'Or;Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats noirs;443.0;19.0;11.0;64.0;52.0;6.6;2.4;0.1;0.04;
3250390405092;Yaourts nature au lait entier bio;Pâturages;Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Frais, Desserts lactés fermentés, Desserts lactés fermentés nature, Yaourts, Yaourts natures, Yaourts entiers;64.0;3.5;2.5;4.1;3.8;;3.4;0.11;0.044;120.0
3250391548200;Brioches fourrées goût chocolat;Chabrior,Sélection Intermarché;Snacks, Snacks sucrés, Viennoiseries, Brioches, Brioche fourrée au chocolat, Brioches au chocolat;353.0;10.5;1.7;57.5;22.6;1.4;6.3;0.83;0.332;
5410803700109;Mayonnaise;Colona;Condiments, Sauces, Mayonnaises, en:groceries;751.0;84.0;6.1;0.4;0.4;;1.4;1.1;0.44;
3760084445827;Morue déssalée;Itsaluz;Produits de la mer, Poissons et dérivés, Poissons, Poissons maigres, Morues;62.0;0.4;0.0;0.0;0.0;;15.0;1.5;0.6;
3760023450455;Graine de sésame;Jean-Louis Bassinet;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Graines, Céréales et dérivés, Céréales en grains, Sésame;558.0;50.0;7.0;23.0;0.3;;18.0;0.3;0.12;
211791031351;Filet de Poulet Rôti;Volaé,Intermarché;Viandes et dérivés, Viandes, Poulet et dérivés, Viandes fraîches, Volailles, Poulets, Filets de poulet;151.0;5.7;1.7;0.7;0.7;;24.1;1.37;0.548;
3410280022222;Nectar d'orange à base de jus concentré avec édulcorant;Top budget,Top-budget;Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Nectars de fruits, Nectars d'orange;20.0;0.5;0.1;5.0;4.8;;0.5;0.01;0.004;
3250392558253;Chocolat Lait & Spéculoos;Ivoria,Intermarché;Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats au lait, Chocolats fourrés, Chocolats au lait fourrés;553.0;33.0;15.6;58.0;46.7;;5.2;0.28;0.112;
3176582003023;Camembert;Coeur de Lion;Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages de vache, Fromages à pâte molle à croûte fleurie, Camemberts, Camemberts au lait de vache, Fromages pasteurisés, Camemberts au lait pasteurisé de vache;273.0;21.0;14.0;1.0;0.1;;20.0;1.4;0.56;550.0
3484700007861;Breizh Cola;Breizh Cola;Boissons, Boissons gazeuses, Sodas, Sodas au cola, Boissons avec sucre ajouté;43.0;0.5;0.5;10.7;10.6;;0.5;0.01;0.004;
3300147100439;Huile d'olive à la Truffe du Périgord;A L'Olivier;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Matières grasses, Matières grasses végétales, Produits de l'olivier, Huiles, Huiles d'olive;819.0;91.0;12.8;0.0;0.0;0.0;0.0;0.0;0.0;
3250392220358;Chocolats Belges;Ivoria;Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées, Bonbons de chocolat, Assortiments de bonbons de chocolat;545.0;30.7;17.1;59.0;44.8;;6.6;0.13;0.052;
3250392504205;Pure coco mangue passion;Pâturages,Intermarché;Aliments et boissons à base de végétaux, Substituts de produits laitiers, Desserts, Desserts végétaliens;193.0;13.3;12.5;17.0;11.7;;1.2;0.0;0.0;
3330149100635;Le Shaker de vinaigrette huile d'olive & vinaigre balsamique;A L'Olivier;Condiments, Sauces, Sauces salades, Vinaigrettes, en:groceries;599.0;59.0;8.5;12.0;12.0;0.0;0.0;0.05;0.02;
8427009102726;Chorizo fresco;Gamboa;Viandes et dérivés, Viandes, Charcuteries, Saucissons, Chorizo;157.0;34.9;12.3;1.49;0.89;;16.73;1.2;0.48;
3250392273705;Les Créations Les Triangles feuilletés deux sésames et pavot pur beurre le paquet de 65 g;Bouton D'or;Snacks, Snacks salés, Snacks sucrés, Amuse-gueules, Biscuits et gâteaux, Biscuits, Biscuits apéritifs, Biscuits feuilletés, Biscuits apéritifs au sésame;509.0;27.2;15.7;53.8;4.1;;10.1;2.4;0.96;
3250392379124;La liégoise;Pâturages,Intermarché;Produits laitiers, Desserts, Desserts lactés, Crèmes dessert, en:pistachio-creamy-puddings, Desserts liégeois;138.0;5.8;3.8;18.0;15.0;;3.5;0.1;0.04;
3250390520344;Tortellini à la Viande;Fiorini,Intermarché;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Viandes et dérivés, Céréales et dérivés, Plats préparés, Frais, Plats à base de pâtes, Pâtes alimentaires, Plats préparés à la viande, Pâtes farcies, Plats préparés frais, Pâtes fraîches, Plats au porc, Réfrigérés, Plats préparés réfrigérés, Tortellini, Tortellini à la viande;295.0;8.1;3.4;41.7;5.4;2.4;12.6;1.7;0.68;
3250392349233;Sauce vinaigrette;Bouton d'Or,Intermarché;Condiments, Sauces, Sauces salades, Vinaigrettes, en:groceries;496.0;51.0;7.1;8.9;8.5;;0.5;1.3;0.52;
3330149100673;Le shaker de vinaigrette huile d'olive, romarin, citron er thym;A l olivier;Condiments, Sauces, Sauces salades, Vinaigrettes, en:groceries;511.0;55.0;7.5;4.0;4.0;;0.4;0.05;0.02;
3250392551292;Petits biscuits sablés saveur thé Matcha;Chabrior;Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits sablés;489.0;21.9;12.3;63.9;25.0;2.5;7.8;0.8;0.32;
3250390657415;100% pur jus orange de Floride;Paquito,Intermarché;Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus d'orange, Jus de fruits pur jus, Jus d'orange pur jus;47.0;0.5;0.1;11.0;10.0;;0.9;0.01;0.004;
210735023094;2 Pavés Marinés Échalote;Jean Rozé,Intermarché;Viandes et dérivés, Viandes, Viandes fraîches, Préparations de viande fraîches, Préparations de viande de bœuf fraîches;95.0;1.3;0.6;0.7;0.5;;20.0;1.0;0.4;
210735028341;2 Pavés Marinés Échalote;Jean Rozé,Intermarché;Viandes et dérivés, Viandes, Viandes fraîches, Préparations de viande fraîches, Réfrigérés, Préparations de viande de bœuf fraîches;95.0;1.3;0.6;0.7;0.5;;20.0;1.0;0.4;
3505340001108;Meringues Blanches;Le Croquet Gourmet;Snacks, Snacks sucrés, Biscuits et gâteaux, Pâtisseries, Meringues;392.0;0.7;0.4;91.0;91.0;;5.1;0.2;0.08;
3168930006237;Bénénuts Twinuts saveur mexicaine 2 x 150 g +10% offert;BENENUTS,Pepsico,Twinuts;Snacks, Snacks salés, Amuse-gueules, Biscuits apéritifs;541.0;33.0;4.9;45.0;7.2;3.1;14.0;2.0;0.8;
3106000118015;Filets de Sardines à l'Huile Végétale;Furic Saupiquet,Saupiquet Restauration,Furic,Saupiquet;Produits de la mer, Poissons et dérivés, Conserves, Poissons, Poissons gras, Poissons en conserve, Sardines, Sardines en conserve, Filets de poissons, Sardines à l'huile, Filets de sardines;190.0;11.0;1.8;0.001;0.001;;24.0;0.7;0.28;
3250392485788;Sablé Éclat de Meringue et Fourrage Citron;Chabrior,Intermarché;Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits sablés;429.0;13.5;3.8;70.5;32.6;3.5;4.7;0.25;0.1;
3250391870660;Tropézienne x 2;Intermarche;Snacks, Snacks sucrés, Biscuits et gâteaux, Gâteaux;269.0;10.5;9.2;39.2;12.3;;4.3;1.0;0.4;
3410280020822;12 Yaourts sucrés aromatisés;Top Budget,Les Mousquetaires;Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Frais, Desserts lactés fermentés, Yaourts, Desserts lactés fermentés aromatisés, Yaourts sucrés, Yaourts aromatisés;70.0;0.9;0.6;12.0;11.8;;3.3;0.0;0.0;150.0
3274646161150;Assortiment de chocolats;Confiserie du Tech;Snacks, Snacks sucrés, Cacao et dérivés, en:Festive foods, Chocolats, Moulages en chocolat, Aliments de Pâques;542.0;32.0;20.0;57.0;56.0;;5.5;0.15;0.06;
3274646171845;Moulage en chocolat;La Confiserie du Tech;Snacks, Snacks sucrés, Cacao et dérivés, en:Festive foods, Chocolats, Moulages en chocolat, Aliments de Pâques;543.0;32.0;19.0;58.0;58.0;;5.9;0.21;0.084;
3384110005429;Saveurs Bressanes rosette pur porc 10 tranches;Saveurs Bressanes;Viandes et dérivés, Viandes, Charcuteries, Saucissons, Rosettes;588.0;27.0;11.0;4.3;4.1;;28.0;4.3;1.72;
3250392554873;La Brésilienne;Ivoria;Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats noirs;524.0;31.0;20.9;50.5;49.0;9.1;6.2;0.09;0.036;
3250391331192;Mon snack - Sandwiches jambon cheddar;Monique Ranou;Sandwichs, Sandwichs garnis de charcuteries, Sandwichs au fromage, Sandwichs au jambon, Sandwichs au cheddar, Sandwichs Jambon Fromage;231.0;8.8;2.7;26.9;3.9;;9.9;1.32;0.528;
3250390821496;Rosette cornichons - Pain de Mie Complet;Monique Ranou;Sandwichs, Sandwichs garnis de charcuteries, Sandwichs à la rosette;328.0;19.3;10.5;24.7;2.5;;12.2;2.83;1.132;
3250390017394;2 croque-monsieur;Monique Ranou;Sandwichs, Croque-monsieur;288.0;13.9;6.2;29.5;3.5;10.1;10.3;1.66;0.664;
3273220530368;Yaourt Bio Nature;Vrai;Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Desserts lactés fermentés nature, Yaourts, Yaourts natures;55.0;1.8;1.2;5.6;4.5;;4.2;0.1;0.04;
5601378890801;Macarico Moutarde Forte;Maçarico;Condiments, Sauces, Moutardes, en:groceries;122.0;2.2;0.2;22.0;6.7;1.8;2.7;3.5;1.4;
3422440002654;Gazpacho l'original;Créaline;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Plats préparés, Soupes, Soupes de légumes, Soupes froides, Gaspacho;36.0;2.2;0.2;2.8;1.9;1.0;0.7;0.8;0.32;
3250392590178;Bouchée à la Reine;Intermarché;Viandes et dérivés, Plats préparés, Plats préparés à la viande, Feuilleté salé, Réfrigérés, Plats préparés réfrigérés, Bouchée à la reine;272.0;16.1;10.7;22.1;2.29;;8.9;1.09;0.436;
7622300567644;Crispy Snax - Céréales croustillantes et raisins;Milka;Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées, Bonbons de chocolat;470.0;20.5;;63.5;;;5.9;;;
3250392404628;Mon premier biscuit;Pommette,Intermarché;Aliments pour bébé, Goûters et desserts pour bébé, Biscuits pour bébé, Dès 10 mois;463.0;14.4;1.8;76.0;31.7;;6.0;0.1;0.04;
3250390651499;Sélection Pâtissière Millefeuille;Intermarché;Snacks, Snacks sucrés, Biscuits et gâteaux, Pâtisseries, Réfrigérés, Millefeuilles;222.0;8.3;5.8;38.3;20.6;0.0;2.4;0.4;0.16;
3250390651918;Millefeuille x 2;Intermarche;Snacks, Desserts, Snacks sucrés, Biscuits et gâteaux, Gâteaux, Pâtisseries, Réfrigérés, Millefeuilles;222.0;8.3;5.8;38.3;20.6;;2.4;0.4;0.16;
3250391327263;Jean Roze, Saucisse de toulouse brasse, la barquette de 500 gr;Jean Rozé;Viandes et dérivés, Viandes, Charcuteries, Saucisses, Saucisses françaises, Saucisses de Toulouse;240.0;19.0;7.5;1.0;0.8;;15.0;1.65;0.66;
